CUST_ID	OUT_COMMUNITY_TOTAL	OUT_COMMUNITY_VOICE	OUT_COMMUNITY_SMS	IN_COMMUNITY_VOICE	IN_COMMUNITY_SMS	IN_COMMUNITY_TOTAL	VOICE_OUT_CALLS	VOICE_IN_CALLS	SMS_OUT_CALLS	MMS_OUT_CALLS	EVENTS_CALLS	INTERNET_CALLS	TOTAL_OUT_CALLS	VOICE_OUT_MINS	VOICE_IN_MINS	GPRS_TRAFFIC	EVENTS_TRAFFIC	OUT_CALLS_ROAMING	OUT_MINS_ROAMING	OUT_CALLS_INTERNATIONAL	OUT_MINS_INTERNATIONAL	OUT_CALLS_PEAK	OUT_CALLS_OFFPEAK	OUT_CALLS_WORK	OUT_CALLS_NONWORK	IN_CALLS_PEAK	IN_CALLS_OFFPEAK	IN_CALLS_WORK	IN_CALLS_NONWORK	DAYS_OUT	DAYS_IN	AGE	GENDER
"C13384"	14.478887	14.067614	0.978354	20.856402	6.197022	25.493874	45.405641	86.246782	1.757529	0.000000	0.000000	0.000000	47.050961	31.451824	51.358406	0.088571	0.000000	0.000000	0.000000	0.000000	0.000000	37.216524	3.925976	45.063734	3.535207	72.133887	21.876948	65.704930	15.830712	18.281985	24.663431	34.587290	"M"
"C13385"	26.047609	23.207927	1.113510	29.002963	4.026951	33.304412	96.042439	157.991531	0.664986	0.000000	0.600177	0.000000	110.215331	129.189389	167.336042	0.000000	0.000000	7.434706	7.829159	2.251534	12.824102	50.370742	26.933412	83.499329	26.735680	104.254689	51.424820	113.599441	42.339859	12.828540	15.363052	42.079403	"M"
"C13386"	62.585261	50.048069	7.185353	43.638414	9.666577	52.022757	412.382285	312.687409	16.711148	0.000000	4.016021	1.874830	417.129121	386.221273	298.119298	0.000000	0.000000	0.000000	0.000000	3.808348	5.291543	230.288388	160.775758	309.150930	136.343522	226.576341	126.616509	218.746990	81.290082	27.251934	26.909749	34.560627	"F"
"C13387"	38.716879	31.615638	3.105131	46.848885	10.645240	51.730485	280.858218	242.600583	6.032117	0.000000	0.160610	0.000000	285.937938	618.555528	268.632952	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	158.149454	88.569840	234.410952	77.452668	172.332462	79.543926	173.237262	58.211758	27.528234	29.411067	27.778561	"M"
"C13388"	49.127154	39.334982	6.356111	61.565047	11.720765	65.139076	116.406737	187.317033	6.526424	0.000000	0.000000	0.000000	124.598617	140.272471	250.568110	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	104.378320	9.748846	116.296673	10.943017	184.581369	20.714953	187.333234	22.228003	25.695152	27.137799	34.394542	"M"
"C13389"	13.799145	10.599833	1.579105	10.908928	1.771722	12.151128	40.311736	30.959082	1.118434	0.000000	0.464905	0.000000	45.071954	90.409515	73.820885	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	30.676115	9.534941	35.111109	8.920559	25.252169	7.483283	24.513166	5.843223	21.510489	17.658847	25.386920	"M"
"C13390"	31.745086	24.472362	10.427974	32.429626	19.054916	43.000206	155.214320	296.649978	127.760768	1.231151	0.493780	0.000000	311.109582	216.082079	475.585884	0.000000	0.115728	0.000000	0.000000	5.326343	11.824332	73.895577	56.306799	193.162080	98.821083	217.152348	144.168936	335.277661	169.097312	27.873612	27.856458	22.332426	"F"
"C13391"	18.338679	15.660238	2.192261	24.922070	6.685028	26.916014	34.472723	83.177153	2.554950	0.466710	0.155878	0.485338	43.449830	33.179897	115.960616	0.038776	0.000000	0.000000	0.000000	0.154883	0.182380	21.217723	12.804155	27.524348	13.375828	74.858413	23.617518	50.914608	16.295778	17.477242	20.272223	32.500095	"M"
"C13392"	42.877668	37.274243	4.084709	51.162811	4.495069	50.718656	111.123506	157.371252	21.962194	0.000000	2.151109	0.000000	150.980943	102.095102	109.778428	1.938288	0.722572	0.000000	0.000000	0.000000	0.000000	67.387201	30.996781	119.687375	27.444378	127.878153	80.224757	110.658096	32.690987	27.628389	26.495409	27.955819	"M"
"C13393"	40.779133	37.450992	3.900498	47.175876	7.679577	53.211191	233.519169	250.018375	13.355964	0.000000	0.164012	0.000000	250.780231	145.771991	157.744357	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	125.494087	97.635686	182.533575	74.813143	186.671998	88.861556	152.855276	58.900128	30.101862	29.878968	24.896978	"M"
"C13394"	30.886590	29.573538	5.592913	74.949721	9.287040	83.113918	81.892147	248.203006	7.911443	0.000000	0.000000	0.000000	94.335764	64.123284	274.434010	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	54.750818	19.209094	70.733650	16.960067	239.158640	50.969319	182.888547	21.912226	25.612152	26.773204	36.033828	"F"
"C13395"	21.472780	18.129732	1.097621	21.681594	1.959635	24.211028	89.149879	200.983619	1.068391	0.000000	3.110133	0.000000	97.112911	95.850387	213.332831	0.000000	26.054483	4.883530	3.128761	0.000000	0.000000	50.130960	31.512895	72.790664	21.560350	144.462209	62.725954	156.571777	47.281064	25.001637	26.621301	59.595800	"M"
"C13396"	12.778778	12.284461	0.768627	15.798388	3.191905	17.805812	21.861883	50.717107	0.602497	0.000000	0.328624	0.000000	30.265633	13.892726	44.541405	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	13.071197	4.801620	25.124340	4.236570	43.188534	9.791913	40.963446	5.758614	14.971473	19.899059	38.255097	"F"
"C13397"	20.143270	16.451035	2.160386	15.604371	4.971153	20.588652	89.147062	78.129369	3.362791	0.000000	0.485831	0.456455	97.008276	92.760431	89.193835	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	54.324061	25.980321	74.066609	21.952362	53.726311	27.181825	56.313322	19.755046	27.482285	25.501404	29.700488	"F"
"C13398"	48.825962	39.505197	1.829411	66.142669	6.342161	70.647306	151.743769	205.194960	1.418747	0.000000	0.655620	0.000000	166.967380	88.754188	141.576368	0.000000	0.000000	0.000000	0.000000	0.627204	1.108096	97.767958	38.690332	131.630548	34.415547	169.200290	49.750184	149.043664	31.222898	27.833060	27.846722	36.756352	"M"
"C13399"	23.918988	21.399549	0.000000	16.730526	2.397185	19.099672	45.160978	36.864366	0.000000	0.000000	0.000000	0.000000	46.570759	35.821958	31.617906	0.000000	0.000000	0.000000	0.000000	0.935718	1.223814	29.573883	13.553265	34.694443	12.303032	27.383301	11.884208	25.593947	9.227052	17.944140	17.267681	55.071889	"M"
"C13400"	10.483120	7.445377	0.934238	11.060326	2.563940	12.890852	19.803293	15.769741	1.214627	0.000000	0.000000	0.000000	22.015906	16.589915	14.885556	0.000000	0.000000	0.000000	0.000000	0.325770	0.301957	9.855236	7.646930	12.437239	8.617678	10.626580	4.930198	12.826091	4.907499	12.075191	11.262158	32.800251	"F"
"C13401"	10.670530	7.919877	0.000000	18.275335	0.630936	18.293902	43.618192	62.153233	0.000000	0.000000	0.000000	0.000000	42.998325	23.260099	41.075654	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	33.585569	6.832861	36.879963	7.087671	53.952844	14.836344	40.446865	7.701337	22.697187	21.503390	60.424639	"M"
"C13402"	40.274984	35.687673	1.484604	40.556063	4.659907	43.590894	89.420872	123.279362	0.306735	0.000000	2.430744	0.000000	96.396608	60.320485	110.328639	0.000000	0.526339	0.621637	0.416112	1.117747	0.914212	48.315527	20.818272	68.941177	22.619409	95.953190	46.212417	79.803632	23.487173	24.692484	25.040739	51.244718	"M"
"C13403"	73.027672	48.057144	28.070988	73.369285	31.086552	86.779791	208.293374	500.604480	127.121283	2.578307	0.000000	0.000000	329.868204	164.211425	623.765560	4.459165	0.000000	0.303059	0.071174	0.151518	0.029381	110.945269	105.969661	243.340616	97.342064	290.273684	245.691198	483.863522	189.310706	29.118888	25.836021	73.658355	"F"
"C13404"	8.697859	6.013049	2.728373	9.974711	1.261029	11.299743	11.221121	21.291903	0.774352	0.000000	0.000000	0.000000	25.484508	9.293368	8.466619	0.000000	0.000000	4.505463	4.713796	0.000000	0.000000	6.969213	4.284318	14.648372	9.132848	16.995335	6.274501	16.132135	6.909573	7.982252	7.424881	37.122119	"M"
"C13405"	58.796298	49.156016	2.728227	90.266209	5.344952	90.378561	150.960658	258.091290	1.247832	0.000000	0.981179	0.000000	164.833874	104.001533	156.360556	0.000000	0.000000	4.455883	4.409341	0.929067	2.117488	100.666110	34.872530	138.558349	28.359396	226.037961	73.379387	180.079349	40.774599	21.073537	24.193361	40.199152	"F"
"C13406"	10.746479	8.795607	0.314330	7.514632	1.903301	8.777423	36.922608	27.627801	0.468857	0.000000	0.000000	0.000000	42.692089	19.220415	17.534042	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	21.838298	14.443138	28.614670	13.149016	21.264771	11.722439	16.570194	5.562267	20.756562	14.161968	57.646542	"F"
"C13407"	15.490082	13.694909	0.491430	17.526807	0.997696	17.238733	46.951284	68.464108	0.662600	0.000000	0.467684	0.000000	51.197225	18.454708	26.454583	0.000000	0.038887	0.000000	0.000000	0.000000	0.000000	28.679440	17.964277	30.619352	17.411257	48.365862	41.632500	26.886669	18.812799	23.968926	21.676532	54.521810	"M"
"C13408"	35.956678	28.404768	6.884719	51.840461	13.797876	57.238596	66.456203	147.179391	15.813720	0.000000	0.000000	0.000000	82.834638	62.148101	208.511454	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	37.415726	22.120060	62.907659	21.617999	122.001962	50.981058	127.609692	33.661964	25.070260	27.773935	47.130981	"M"
"C13409"	10.502059	9.748258	0.000000	7.677156	1.690351	9.043167	37.481816	31.681430	0.000000	0.000000	0.000000	0.000000	39.029909	36.661783	28.822094	0.000000	0.000000	1.450499	1.388640	0.815167	1.906611	26.560916	14.938357	27.961551	11.933930	20.724961	13.542896	25.155313	9.467593	8.501763	9.416375	29.945981	"M"
"C13410"	31.963547	25.885911	5.844805	27.608804	7.101735	31.370542	182.586666	173.136678	13.304342	0.000000	0.155045	0.000000	203.364480	117.615015	126.691772	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	122.299613	44.964395	151.717061	45.904985	138.211157	50.397620	154.575327	61.724978	28.334534	28.151349	26.069957	"M"
"C13411"	28.585796	26.253846	6.300979	17.276064	7.295627	22.036916	127.956308	105.996897	16.390495	0.962370	1.325567	0.000000	150.648508	127.218690	125.648734	0.301580	0.388186	0.906174	1.108843	0.000000	0.000000	94.034516	31.752712	117.550297	35.652103	86.664468	31.500815	96.949037	39.479848	26.587047	26.597630	44.943388	"F"
"C13412"	3.521449	2.383266	1.262643	1.861975	0.000000	1.968027	1.708717	3.385778	0.000000	0.000000	0.000000	0.000000	28.640348	0.972874	1.525196	0.000000	0.000000	2.273327	4.379997	0.000000	0.000000	0.826366	0.969499	21.048910	9.693136	1.961212	2.161689	1.792449	2.291549	15.574427	1.761621	67.304518	"M"
"C13413"	33.124058	29.035675	0.763172	99.256444	3.611070	98.143730	74.930752	311.519358	0.486275	0.156590	2.162678	0.000000	70.722036	50.646629	304.283641	0.000000	0.114396	0.000000	0.000000	0.000000	0.000000	54.036649	13.830910	64.297176	13.997703	265.540005	69.818975	246.187195	67.233290	21.443091	28.960390	18.965398	"F"
"C13414"	17.958684	14.111322	3.649176	35.172500	7.898234	45.510267	29.514940	139.433245	4.320174	0.000000	0.151124	0.000000	33.043645	20.392207	157.130510	0.000000	0.000000	0.000000	0.000000	0.312126	0.056641	17.518581	9.952036	23.413675	11.404572	109.042450	43.670739	88.160956	26.212560	15.880504	27.128966	27.260230	"M"
"C13415"	18.736738	19.097512	0.000000	6.969816	0.944843	8.182963	72.000226	33.326234	0.000000	0.000000	1.089168	0.000000	78.749655	77.800132	38.044830	0.000000	0.138912	0.000000	0.000000	0.000000	0.000000	52.392480	18.193503	59.480717	16.937387	25.513241	8.165399	25.531335	6.751350	25.454320	16.662945	41.766948	"M"
"C13416"	48.007291	41.389679	1.212055	58.667496	5.069774	63.407910	141.069335	168.506439	4.156743	0.000000	0.000000	0.000000	146.440220	154.770369	272.975261	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	110.777456	22.674101	128.022511	18.284819	155.522181	28.310755	142.111422	20.990912	25.429953	25.839082	28.042166	"M"
"C13417"	43.749824	28.256487	15.931388	30.677097	20.133246	47.277296	133.140787	112.720529	41.528070	0.000000	0.303196	0.000000	178.001347	112.531130	116.810661	0.000000	0.000000	0.000000	0.000000	0.813622	0.149331	75.032879	52.249152	120.902790	54.721327	82.769097	38.897961	156.421315	60.181051	26.882511	27.881324	20.697879	"F"
"C13418"	6.960043	6.300914	0.314481	3.211123	0.791708	4.072790	16.199300	17.230493	0.484297	0.000000	0.157244	0.156652	19.797284	21.988367	37.821054	0.000000	0.000000	0.458050	0.244015	0.000000	0.000000	8.817948	8.627119	15.229157	3.268578	10.248005	7.711703	13.004926	3.738349	5.203146	4.989330	28.453299	"M"
"C13419"	22.324394	20.476887	0.317866	28.577886	1.511157	32.448696	67.819575	99.655483	0.317665	0.000000	1.768365	0.758993	73.085154	35.037797	78.309423	0.586924	8.738805	0.000000	0.000000	0.151797	0.007997	44.390247	20.708929	54.326728	20.173195	70.952089	25.917592	67.232915	20.363798	24.927036	27.221473	28.829166	"M"
"C13420"	15.628085	9.915654	7.211452	23.378338	9.618642	31.614244	19.068747	102.102376	13.184254	0.765328	1.333277	0.000000	38.146197	27.178485	183.807459	0.000000	0.069539	0.000000	0.000000	0.000000	0.000000	12.653645	5.470555	27.867516	10.914671	70.023290	26.756921	89.020269	23.986148	21.478524	29.023973	30.999727	"F"
"C13421"	15.670890	11.372294	0.614365	16.894622	3.608537	20.832831	28.487586	50.723201	0.463337	0.000000	0.159484	0.000000	26.470850	29.387000	70.653964	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	14.104833	8.137351	19.512800	7.991992	38.972813	11.447271	35.884588	8.614118	14.006190	23.033418	30.085534	"M"
"C13422"	30.998329	24.413039	8.715075	38.456613	11.881215	45.578633	118.257356	205.585829	20.649978	0.000000	0.000000	0.158451	145.314799	157.413769	391.495429	18.179791	0.000000	0.000000	0.000000	0.159592	0.190521	69.074333	35.023008	113.041171	39.892755	133.650582	82.154774	145.596741	54.511252	26.330746	27.029025	48.913714	"F"
"C13423"	61.432177	53.046669	0.951457	70.824311	3.283304	71.546369	196.337303	276.325940	0.980287	0.000000	0.154689	0.000000	194.300877	112.514538	189.701050	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	124.618474	54.648435	144.173347	50.915429	251.494621	101.228136	160.960252	55.670917	27.555841	29.818380	75.444593	"M"
"C13424"	52.399676	32.267339	2.523277	14.517963	4.592611	18.361528	80.965442	70.684186	3.140997	0.000000	0.304816	0.000000	109.113010	108.563585	94.127927	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	37.819158	42.380059	67.049900	35.545699	47.494809	33.463545	37.264726	16.923096	27.483115	25.854935	67.803629	"F"
"C13425"	24.678191	22.349072	2.284643	24.136596	4.377246	28.344534	66.923453	99.185123	2.341820	0.000000	0.312426	1.056256	78.859463	61.478651	93.188902	14.984772	0.000000	3.683561	2.717480	0.321596	0.382481	44.698403	23.734928	60.491176	21.693689	65.805773	31.258143	493.236540	133.959266	25.311138	27.940323	48.831860	"F"
"C13426"	0.808809	0.322339	0.494120	6.190286	4.073174	10.507064	0.921493	9.492707	0.482100	0.000000	0.000000	0.000000	1.696369	1.238593	20.864799	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.305937	0.611918	0.652972	0.974162	5.238978	3.531140	42.511922	15.338416	1.207262	24.792713	48.856704	"F"
"C13427"	48.911145	41.683131	10.385463	47.910845	16.126738	63.011070	199.596467	265.325131	53.009468	0.000000	0.995243	0.000000	260.803069	147.459547	236.542386	0.000000	0.138661	0.000000	0.000000	0.000000	0.000000	104.820740	88.403500	198.810544	72.302365	188.078575	95.599120	195.548956	66.691953	28.782932	28.715116	38.282535	"F"
"C13428"	23.124575	19.427249	1.243985	19.643647	4.778422	24.546944	35.944062	55.667408	1.378043	0.000000	0.000000	0.000000	35.845318	20.716901	22.313945	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	22.698755	10.430555	31.523965	7.357931	47.687167	20.722824	42.830821	12.931891	16.123458	21.019016	26.980317	"F"
"C13429"	55.227647	46.958654	0.664515	79.761189	2.276415	79.030405	186.326574	339.701364	1.074829	0.000000	0.000000	0.000000	197.154319	148.351117	287.595798	0.000000	0.000000	0.000000	0.000000	0.320103	1.000804	116.543085	44.218288	163.637228	38.775420	325.714609	82.056567	209.707847	37.459044	27.694139	27.195790	36.533472	"M"
"C13430"	11.552396	10.120930	0.156489	29.934026	3.032670	32.128431	27.390907	125.821103	0.152412	0.000000	3.477844	0.000000	29.962382	37.170248	55.762363	0.000000	0.496315	0.663891	0.161764	0.153712	0.368308	14.244053	10.449910	17.669241	10.310372	91.729063	43.787638	107.881779	32.717927	12.772035	20.322699	25.930430	"M"
"C13431"	26.618315	16.850878	12.834152	22.503360	13.084274	30.679506	112.420179	255.641145	45.766646	0.000000	0.322281	1.408933	164.837611	57.660838	177.561189	0.000000	0.000000	0.000000	0.000000	0.164371	0.023397	50.293402	20.328293	133.129689	26.147732	210.021708	39.421865	248.840982	37.366655	23.704559	27.604351	50.285826	"M"
"C13432"	37.869069	30.870380	4.899998	47.179946	18.169615	57.612214	89.889623	181.600988	5.045312	0.000000	0.324249	1.658512	100.275354	98.725882	248.019853	0.000000	0.000000	0.454381	0.629286	0.000000	0.000000	53.025255	32.724484	69.310817	28.771333	151.573160	51.160465	145.520406	28.923134	25.318178	27.350698	47.565879	"F"
"C13433"	44.240624	39.198457	0.945245	45.712753	3.057228	47.976511	156.382639	204.610809	0.490607	0.000000	0.485512	0.000000	160.779310	75.072128	119.405629	0.000000	0.000000	0.000000	0.000000	0.647030	0.412551	94.085153	61.425566	117.584503	53.834054	153.847221	109.620974	103.656937	55.415384	30.085420	27.928759	49.808869	"F"
"C13434"	28.267294	24.188162	1.298270	19.926735	5.759936	23.353918	137.413185	85.047952	1.055903	0.000000	0.154141	0.000000	140.196106	74.408255	95.758181	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	91.959200	23.294518	117.804063	22.946530	63.995807	26.934301	68.720756	15.051064	27.108664	23.249268	30.813947	"M"
"C13435"	54.257956	49.066502	8.946458	93.881074	24.721541	111.569205	178.246199	373.477260	26.053722	0.332045	3.895437	0.000000	214.817798	110.580784	275.480807	5.824742	4.103331	0.000000	0.000000	0.000000	0.000000	95.026897	90.308070	149.279215	72.739499	279.852880	176.237642	292.982817	107.125618	27.474681	29.475971	25.431241	"M"
"C13436"	60.063818	42.008505	29.078200	71.412317	27.945509	86.802260	150.916809	357.536283	62.547178	1.477960	0.163695	0.498750	224.957241	101.479289	762.193463	0.000000	0.000000	0.000000	0.000000	0.155348	3.090964	73.174069	57.695055	150.150082	59.044191	267.639056	96.521055	339.991797	89.905252	28.394760	29.845927	23.447348	"F"
"C13437"	78.592954	70.921897	10.628566	93.329084	17.725117	107.772755	243.781437	360.919231	50.169793	0.000000	0.640830	0.000000	320.700793	264.473857	326.641785	0.000000	0.000000	0.832471	0.524097	0.900386	1.131008	166.102595	55.088679	246.272794	63.611803	309.198454	82.429691	325.398232	79.024908	28.866149	29.157107	33.824079	"F"
"C13438"	4.959363	4.186554	0.000000	11.661887	0.469126	12.710883	10.169759	29.196918	0.000000	0.000000	0.000000	0.000000	10.617149	12.143232	20.262371	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.494601	5.767291	6.571609	3.405871	25.834019	12.321139	14.688794	2.223671	7.804284	10.757619	47.454956	"F"
"C13439"	18.834033	15.004832	2.451016	53.450198	8.786412	59.158050	45.336630	256.053837	7.134842	0.000000	0.000000	0.000000	56.176157	21.578031	168.476959	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	30.804117	13.059594	42.031342	14.011442	229.143546	87.584419	132.116770	43.183871	23.211495	28.178154	31.153468	"M"
"C13440"	30.773167	23.745733	3.811284	21.093872	6.654432	26.921169	69.375486	53.652456	26.927874	0.331268	0.155080	0.000000	104.356519	56.641411	52.983980	0.000000	0.000000	0.000000	0.000000	0.153630	0.041460	43.529385	23.092611	74.077754	31.322724	32.625936	18.687300	66.144819	32.438425	26.007431	21.690432	37.993864	"M"
"C13441"	9.158284	7.508891	0.155038	8.725091	1.813370	10.677439	27.473090	23.179788	0.000000	0.000000	0.159706	0.000000	28.070739	21.417727	12.774685	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	17.618403	6.315470	24.286862	4.769412	19.752012	7.201138	15.755175	1.994708	15.832038	11.347754	63.089284	"F"
"C13442"	29.682259	28.627776	0.663981	38.187770	3.168826	40.858445	52.770112	139.842682	1.580643	0.000000	0.000000	0.000000	55.833154	32.184124	102.351153	0.000000	0.000000	0.163822	0.185044	1.936392	2.159545	31.941829	13.203091	39.905439	13.351742	117.255757	43.096445	84.287296	25.873470	18.314270	27.738277	73.539310	"F"
"C13443"	40.595243	32.683801	1.514868	49.045121	6.747417	50.405271	115.950773	167.239104	1.561163	0.000000	0.483871	0.000000	115.733912	84.802948	140.670206	0.000000	0.046510	0.000000	0.000000	0.000000	0.000000	82.181144	28.697351	93.033971	27.200761	138.411953	36.224143	126.220251	28.395632	27.870519	28.286889	32.099499	"M"
"C13444"	34.479027	26.680911	3.334129	31.927521	6.101930	37.151512	65.582267	194.535561	2.409507	0.000000	1.217242	0.000000	73.286418	51.429714	188.412390	0.000000	0.250950	0.000000	0.000000	0.332343	0.016214	38.680675	25.050384	55.451538	18.071228	118.025714	88.707902	126.011727	51.024519	23.809318	29.414484	72.273912	"F"
"C13445"	15.824734	11.769470	1.227597	12.003796	3.577722	15.592697	27.289269	26.661034	1.760071	0.000000	0.000000	0.000000	29.176142	21.660348	20.848284	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	14.803401	12.273038	20.994566	10.353386	12.951494	14.253069	18.352677	10.165187	13.136048	14.244913	63.589574	"F"
"C13446"	10.129187	8.711190	1.629048	8.846872	2.273781	10.932382	18.817519	37.713054	6.059473	0.000000	0.321890	0.000000	34.477522	17.561773	54.701425	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	12.618272	5.104595	31.989154	7.391733	24.984576	14.766930	32.145105	7.807930	15.682016	14.503158	54.452087	"F"
"C13447"	50.417038	43.893138	4.799816	74.447077	7.390173	80.950588	90.027324	196.119592	4.811771	0.481301	0.966362	0.158681	95.133106	66.388075	172.312618	5.063747	0.124022	0.000000	0.000000	0.000000	0.000000	60.525412	18.618585	76.251766	18.831183	195.735451	49.241338	147.287816	28.518735	25.130851	28.163431	26.670721	"M"
"C13448"	12.632610	10.619834	0.000000	14.438278	0.814154	14.413562	45.888807	51.657801	0.000000	0.000000	0.000000	0.000000	47.080299	28.382464	44.013293	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	31.078718	9.345830	37.660618	8.562482	42.278139	10.446680	43.048053	8.370809	21.307578	23.707751	35.741385	"M"
"C13449"	19.067331	15.736363	0.949938	18.074735	6.379170	21.775852	86.048487	73.248249	0.761868	0.000000	0.771665	0.945511	89.986079	85.076624	36.509981	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	53.467171	28.160336	67.466423	18.478800	60.959745	33.512532	42.013906	18.525652	24.431379	21.304055	29.040356	"M"
"C13450"	61.053592	47.146931	11.480762	85.295477	16.923847	94.728577	159.986623	341.438204	19.443383	0.162502	3.153612	0.000000	182.340688	282.210145	561.948314	5.881059	0.000000	0.000000	0.000000	0.163261	1.221871	82.791171	59.755285	125.388608	50.875692	264.162461	105.723713	234.672116	73.130076	29.822241	27.641310	24.656124	"F"
"C13451"	18.631508	12.415887	8.514087	22.787722	10.312787	28.707019	62.316296	104.223635	31.103053	0.000000	0.461954	0.000000	90.673914	86.702003	176.641286	0.000000	0.016615	0.000000	0.000000	0.000000	0.000000	40.827934	12.752164	78.249460	15.327991	82.121497	24.758929	140.034683	25.607189	23.776278	25.949226	24.805742	"F"
"C13452"	11.189404	5.743812	7.937322	18.826029	17.733649	32.287241	8.363318	109.994689	14.039297	0.000000	0.164368	0.469030	28.132523	5.914919	102.142758	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.753079	2.220551	22.342790	6.805393	97.767659	40.141617	112.636769	23.500248	14.063936	22.695956	24.151549	"F"
"C13453"	62.988695	63.562117	0.450565	70.752359	8.488244	79.716443	322.979881	349.516633	0.493100	0.498937	0.000000	0.000000	311.257296	332.453180	405.459621	0.347116	0.000000	0.000000	0.000000	0.639884	0.902945	202.431818	96.447432	243.519627	61.860314	277.441233	131.067831	252.538732	72.447492	28.882171	28.811733	41.093941	"M"
"C13454"	33.690207	22.394967	20.438153	21.129610	19.829973	33.439799	93.928372	106.943463	65.075557	0.000000	0.824093	0.000000	156.630906	105.667471	177.622518	0.000000	0.281017	0.000000	0.000000	0.000000	0.000000	44.480360	37.154363	125.824044	35.584292	66.759770	55.469387	151.547395	64.268027	27.814073	26.819918	26.602513	"F"
"C13455"	31.809127	27.320314	2.648253	22.756969	6.629390	28.560128	129.277382	106.511310	1.972647	0.000000	0.460602	0.000000	132.067296	134.716547	136.534887	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	87.684118	37.171985	99.702087	34.252754	87.531446	28.812501	90.990182	22.365820	28.831244	25.905804	30.634245	"F"
"C13456"	13.800679	12.336520	1.211894	31.962995	4.114015	35.527265	27.695761	140.789337	1.453764	0.000000	0.000000	0.000000	33.152425	20.804041	135.749424	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	18.575575	6.116392	28.227273	8.332980	122.615923	27.525982	114.135128	19.849633	17.812214	25.106536	65.646210	"F"
"C13457"	61.509600	44.705737	29.664821	66.692316	37.218383	90.924621	180.867682	315.444948	65.369528	0.000000	0.163518	0.000000	250.756922	189.040315	478.081531	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	111.591176	45.627921	186.737354	55.132716	289.597680	121.158859	289.459746	95.050671	28.587144	28.878837	26.874303	"F"
"C13458"	14.877927	16.074876	0.000000	14.678209	2.441665	17.024349	27.601381	34.588540	0.000000	0.000000	0.000000	0.000000	26.219351	18.748956	33.641015	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	20.846152	5.244890	25.585051	2.043838	30.787910	5.768688	30.855017	2.923033	13.095486	15.955986	56.200353	"M"
"C13459"	42.287305	38.959092	2.449266	66.908960	3.830539	66.032830	181.980532	388.468206	6.045389	0.000000	0.161511	0.000000	206.703849	93.170249	240.226455	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	140.101290	31.000208	176.010128	32.053218	377.503934	93.378983	244.126073	46.444925	26.763714	28.090744	27.110405	"F"
"C13460"	4.784649	3.079984	1.429612	6.529192	2.754872	9.603085	2.527106	33.291202	5.731966	0.000000	0.160611	0.000000	13.150556	0.430786	20.174477	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.820388	0.789747	12.014686	1.626158	26.413259	7.926909	34.020851	4.641850	5.627255	11.059557	30.108216	"F"
"C13461"	39.511792	34.434337	7.925731	80.118626	8.727930	83.913517	173.334171	351.397266	12.224893	0.000000	1.249597	0.000000	202.845094	205.815819	350.854111	0.000000	0.000000	3.942053	6.563820	0.000000	0.000000	127.346304	33.658873	170.258188	33.991913	331.314852	69.303422	244.962954	21.612571	27.199520	28.642422	35.312678	"F"
"C13462"	37.322286	31.093760	2.446196	29.172145	9.431023	34.009540	159.563582	165.975515	2.760369	0.000000	0.000000	0.000000	162.484860	125.876806	152.170584	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	85.340271	59.341507	130.548112	44.687921	111.173783	75.616532	103.466902	40.294507	28.255802	28.809478	27.595670	"M"
